epxWave,epyWave
-15.7175,10.1693
-15.4391,9.89033
-15.7892,10.3823
-16.7221,10.057
-16.8259,10.091
-16.4666,10.0737
-15.9508,10.0224
-16.4181,10.2507
-16.8591,10.016
-16.8633,10.0376
-17.2293,10.4283
-17.0541,10.3028
-16.7979,10.3992
-17.6312,10.1026
-17.4846,10.1083
-17.0578,10.1825
-17.5481,10.0531
-17.2514,10.2727
-17.2178,10.4564
-17.3753,10.4582
-17.0536,10.4521
-17.3117,10.3832
-17.0155,10.192
-17.1565,10.5107
-17.475,10.0961
-17.5709,10.5303
-17.5602,10.389
-17.6662,9.87994
-17.8117,10.0202
-17.6298,10.0249
-17.4655,10.2341
-17.2526,10.2446
-17.797,10.1122
-17.52,10.4622
-17.8745,9.90894
-17.1648,10.1422
-17.6699,10.1425
-17.6954,10.149
-17.2307,10.2528
-17.4792,10.3367
-17.2479,10.3417
-17.663,9.89349
-17.843,10.0105
-17.5379,10.2494
-17.5848,10.0949
-17.246,10.3927
-17.3363,9.88107
-17.5821,10.2429
-17.3112,10.342
-17.4133,10.3331
-17.8835,10.523
-17.9058,9.85507
-17.8733,10.0262
-17.8812,10.2895
-17.3806,10.541
-18.4423,10.1087
-17.7295,10.3016
-17.8172,10.3249
-18.0403,10.0396
-17.9358,10.1622
-17.8044,10.2546
-17.9932,10.1831
-17.6696,10.0828
-17.9964,9.98714
-18.3704,10.3202
-17.7207,10.3313
-18.2586,10.2993
-18.2351,10.2791
-18.3858,10.07
-18.3347,10.0797
-18.2953,10.1533
-18.5084,10.6514
-18.3537,10.1783
-18.4907,10.1352
-18.1617,10.1627
-18.2502,10.3891
-18.332,9.93725
-18.7281,10.1333
-18.5284,9.92126
-18.4494,10.1995
-19.0453,10.1527
-18.8549,10.0026
-18.8581,10.3952
-18.1456,10.172
-18.5332,9.92727
-18.9427,9.6582
-18.4733,10.0522
-18.8782,10.022
-18.7123,9.73738
-18.9805,9.92013
-18.4833,9.98829
-18.9883,10.0315
-18.9818,10.0502
-18.8914,10.0547
-18.8891,10.1437
-18.9201,9.86639
-19.0971,10.1295
-19.092,9.95979
-18.8333,10.1167
-18.9452,10.1734
-18.8287,10.255
-18.6632,10.1663
-18.8556,9.73911
-19.1892,10.2243
-18.9958,10.309
-18.9941,10.278
-18.9474,10.7344
-18.7148,10.4537
-19.4544,10.4647
-18.6733,10.6265
-19.1205,10.6162
-19.2095,10.4407
-19.2086,10.6835
-18.9811,10.3094
-19.2722,10.6576
-19.139,10.4761
-19.2345,10.4669
-18.9542,10.5394
-19.2498,10.3836
-19.6847,10.5676
-19.3725,10.3957
-19.6954,10.5523
-19.4181,10.26
-19.6742,10.4462
-19.5261,10.3142
-19.6915,10.4358
-19.5251,10.7864
-19.6137,10.3848
-19.7653,10.7968
-19.9628,10.894
-20.2765,10.781
-19.9967,10.6809
-19.6979,10.5785
-20.0436,10.5807
-19.9422,10.4498
-20.1749,10.3186
-19.7,10.5582
-19.7335,10.4556
-19.8731,10.5382
-19.6325,10.5711
-19.5521,10.7225
-19.9776,10.275
-19.8238,10.4204
-20.205,10.6507
-20.0539,10.3942
-19.7958,10.3774
-20.2741,10.3157
-20.2324,10.2709
-20.0147,10.238
-20.1507,10.1164
-20.2007,10.6206
-20.2367,10.2893
-20.5085,10.4352
-20.1639,10.4066
-20.3104,10.582
-20.1428,10.4059
-20.256,10.3241
-20.5307,10.6081
-20.0812,10.4028
-20.0406,10.378
-20.1458,10.3838
-20.4938,10.5323
-20.2105,10.4735
-20.3886,10.4642
-20.4557,10.5927
-20.237,10.3693
-20.3478,10.4488
-20.2771,10.2247
-20.3156,10.3046
-20.4536,10.4433
-20.2184,10.3611
-20.4299,10.427
-20.3957,10.6902
-20.6491,10.3826
-20.7829,10.6729
-20.4106,10.5047
-20.2347,10.7277
-20.5905,10.7392
-20.6341,10.8379
-20.4845,10.0369
-20.1387,10.212
-20.7571,10.5597
-20.539,10.7247
-20.4674,10.8766
-20.4921,10.5975
-20.7057,10.4529
-20.5969,10.7349
-20.7467,10.3079
-20.8997,10.793
-20.9069,10.8592
-21.2971,10.8433
-21.1887,10.7888
-21.5842,10.8999
-21.102,10.8862
-21.0677,11.1467
-21.5656,10.8412
-21.2691,10.8029
-21.3889,10.9212
-21.2697,10.8018
-21.2678,11.0212
-21.4436,11.2492
-21.6554,11.6224
-21.568,11.138
-21.1349,11.0601
-21.6944,11.0578
-21.6777,11.1951
-21.331,10.9858
-21.507,11.093
-21.9581,11.1854
-21.615,11.2801
-22.3488,10.8692
-21.551,11.5297
-22.2487,11.5977
-21.6059,11.8584
-21.981,11.3095
-21.9349,11.3609
-21.9287,11.3145
-21.8538,11.4227
-21.7897,11.8965
-22.4122,11.5916
-22.7299,11.2033
-22.2275,11.643
-22.4134,11.1329
-22.3712,11.0612
-22.4837,11.4331
-22.1476,10.9796
-22.0677,10.81
-22.3776,10.9574
-22.0431,11.0913
-22.3307,11.2787
-22.3574,11.2731
-22.0385,10.8866
-22.3172,11.4178
-22.3076,11.2295
-22.8125,11.2813
-22.2103,11.8322
-22.4588,11.3226
-22.0322,11.6157
-22.2165,11.0754
-22.4796,11.4182
-22.119,11.3292
-22.3423,11.25
-22.2942,11.4431
-22.3425,11.361
-22.5505,11.1496
-22.1765,11.2813
-22.422,11.6526
-22.4217,11.4362
-22.6325,11.1359
-22.0366,11.4065
-22.4357,11.3734
-22.3577,11.3883
-22.2541,11.2889
-22.5921,11.0622
-22.281,10.997
-22.4176,11.202
-22.1542,10.7545
-22.4235,11.0713
-22.1514,11.0723
-22.3984,11.4363
-22.87,11.4847
-22.9002,10.6004
-22.6839,11.1328
-22.3966,11.3038
-22.7596,10.9955
-23.1106,11.2701
-22.8142,11.3643
-22.4849,11.1044
-23.1691,11.0071
-23.0961,11.1118
-22.9418,11.0096
-23.3425,11.1134
-23.1566,11.5787
-22.9858,11.3044
-23.4596,10.9646
-23.211,11.2533
-23.306,11.3381
-23.2528,11.0775
-23.2925,11.1527
-23.1615,10.6102
-23.0572,10.9917
-23.1921,10.6568
-23.0083,10.924
-23.3164,10.5797
-23.1402,10.5953
-23.3179,11.0014
-23.228,10.9857
-23.0958,10.996
-23.8467,10.6695
-23.2185,11.0414
-23.1604,10.8872
-23.8775,10.9904
-23.4285,11.2288
-23.7281,11.1598
-24.1123,11.0176
-23.6248,11.2504
-23.4287,11.4249
-21.9598,11.0073
-18.1803,10.5482
-14.973,9.71616
-13.5591,9.31147
-12.2707,8.71853
-10.6703,9.12539
-10.5469,8.76276
-10.5924,8.28592
-11.0635,8.54651
-10.3442,8.57907
-10.3356,8.29056
-11.1945,8.50671
-11.0754,7.97112
-10.4514,7.81702
-11.0509,7.98341
-11.2843,8.12674
-11.4132,7.99664
-11.1681,8.07324
-11.0251,8.37023
-11.079,8.22124
-10.9859,8.48764
-10.9295,8.75483
-10.9245,8.05809
-10.6775,7.82084
-10.9564,7.98941
-10.9086,7.9225
-11.2673,7.92283
-11.0143,8.17837
-11.0379,8.34953
-11.5393,8.37915
-11.3067,8.7276
-11.2188,8.46214
-11.5938,8.68428
-10.7809,8.3761
-11.3771,8.15176
-11.4934,7.83996
-11.6859,7.54468
-11.1619,7.27333
-11.5017,7.11611
-12.1083,7.43311
-12.1872,8.22601
-12.0431,8.21703
-11.8322,8.47622
-12.1133,8.68129
-12.2049,8.88174
-12.2475,8.59142
-12.3487,8.76127
-11.742,8.60002
-12.5363,8.25436
-12.5227,8.39789
-12.2839,8.23203
-12.6799,7.91155
-12.6229,7.95726
-12.6033,7.93628
-13.1334,8.47888
-12.9292,8.52194
-12.9695,8.57925
-13.0003,8.91738
-13.0132,8.59345
-12.7754,8.74657
-12.8206,8.93109
-12.3243,8.51972
-13.0423,8.13689
-13.1131,8.12946
-13.4604,8.3691
-13.5122,8.2457
-12.4168,8.6537
-12.4383,9.10827
-13.3291,8.83522
-13.3547,8.97925
-13.3485,8.87806
-13.4634,8.88488
-13.4452,8.55673
-13.4153,8.37675
-13.8104,8.04905
-13.739,8.15117
-14.26,8.25892
-14.3113,8.47086
-13.6566,9.04484
-13.5515,8.79905
-14.0935,9.28524
-13.8403,8.67408
-13.5801,8.84878
-14.0965,8.51737
-14.3681,8.86403
-14.2912,8.32209
-14.4076,8.947
-14.1038,9.16451
-14.509,8.77717
-14.0275,8.37954
-14.788,8.89209
-14.6639,8.70608
-14.5328,8.86852
-14.24,8.86426
-14.5285,8.53241
-14.3428,8.70547
-14.3885,9.03233
-14.1896,8.92435
-14.6424,8.80672
-14.6601,8.5526
-14.3146,8.36138
-14.394,8.14845
-14.3384,8.25232
-14.5424,8.54967
-14.2879,8.75593
-14.3281,8.60651
-14.3679,8.43395
-14.5531,8.77719
-15.0142,9.28611
-14.7664,8.82614
-15.0766,8.96126
-14.5857,8.67963
-15.2149,9.08176
-13.964,9.25826
-14.6264,8.8005
-14.7168,8.31429
-15.0082,8.53224
-14.9116,8.85845
-14.6672,8.57437
-14.656,8.67608
-15.0608,9.22446
-15.1194,9.34157
-14.8531,9.32494
-14.863,9.19054
-15.0309,9.14466
-15.3987,9.04143
-14.0356,9.19426
-9.50955,9.34653
-7.04865,9.0891
-7.01075,8.71399
-8.14668,9.15131
-6.53454,9.05671
-6.18853,8.99379
-6.37964,8.53928
-6.19913,9.17575
-6.23694,8.92711
-6.1379,8.78031
-6.10618,8.80256
-6.31627,8.82907
-6.21761,9.265
-6.15755,9.34119
-6.12241,9.18822
-6.1807,9.12996
-6.10087,9.15664
-6.171,9.11146
-6.45323,8.78993
-6.03802,8.53627
-6.54204,8.92958
-6.3939,8.78488
-6.23757,8.68595
-6.33025,8.78308
-6.24475,8.67803
-6.40722,8.95498
-6.62554,8.78837
-6.68447,9.19269
-7.06254,9.02558
-6.93564,8.72428
-7.0407,8.8747
-7.06364,8.86559
-7.32583,9.22373
-6.87331,9.09816
-7.09913,8.97108
-6.74636,8.76622
-6.88156,9.17474
-7.0888,9.12788
-7.24182,8.8551
-7.41528,8.9807
-7.438,8.82879
-7.4922,8.85171
-7.58783,8.81896
-7.45472,9.11909
-7.5853,8.77592
-7.56228,8.85639
-7.74647,8.65268
-7.40201,8.43342
-7.61392,8.61221
-7.62603,8.79323
-7.51915,8.33984
-7.22795,8.54501
-7.49743,8.45661
-7.63385,8.49044
-7.55576,8.47643
-7.67268,8.79073
-7.77648,8.68084
-7.98651,8.72369
-7.90894,8.63416
-7.8888,8.6684
-7.9714,8.57511
-8.26335,8.57777
-8.03631,8.35767
-8.01633,8.41052
-8.09154,8.5302
-8.07332,8.79159
-7.9391,8.80493
-7.97786,8.96677
-8.0033,8.94912
-8.28478,8.85397
-8.48271,9.22397
-8.55969,9.11392
-8.48777,9.20326
-8.38719,9.31917
-8.24321,9.36896
-8.27728,9.37262
-8.41327,9.04531
-9.04483,9.24399
-8.72918,9.25429
-8.61203,9.10515
-8.6263,9.14519
-8.66253,9.215
-8.46644,9.09148
-8.50792,9.37
-8.98285,9.66702
-9.09999,9.18342
-8.5116,9.19275
-8.91017,8.72767
-9.35431,9.36803
-9.54724,9.22483
-9.51156,9.18811
-8.97365,9.06375
-9.06063,8.88733
-8.98133,9.15485
-9.24024,9.45341
-9.04169,9.35385
-9.23809,9.02988
-9.60471,9.3832
-9.60398,9.20857
-9.14493,9.15801
-9.50921,9.14845
-9.32471,9.22142
-9.36445,9.27424
-9.84246,9.339
-9.67422,9.5595
-9.65848,9.637
-9.94572,10.2004
-9.75681,9.61232
-9.67054,9.51043
-9.87983,9.67417
-9.6311,9.51441
-9.81407,9.32143
-9.74218,9.43958
-9.64273,9.54537
-9.68922,9.3146
-9.54109,9.33549
-9.49596,9.80288
-9.8387,9.84806
-9.60291,9.74625
-9.85555,9.8105
-9.98975,9.82129
-10.3071,9.75252
-10.5099,9.40862
-10.6682,9.68251
-10.7653,9.55402
-11.7317,9.8885
-10.5928,9.87628
-10.6015,9.64524
-10.6776,9.81854
-11.0168,9.80507
-10.8529,10.1687
-10.724,9.64436
-10.8448,9.67489
-11.3346,9.22046
-10.631,9.61537
-11.1958,9.42008
-12.083,9.76101
-11.8451,9.74341
-11.2543,9.83643
-10.9398,10.0038
-12.4229,10.0373
-12.4883,10.0895
-12.1082,9.74566
-12.4812,9.93773
-12.5665,10.3125
-10.7867,9.79948
-11.4511,9.88525
-12.037,9.58305
-12.3646,9.57052
-12.305,9.62568
-12.3285,9.57912
-12.4663,9.57245
-12.2152,9.63203
-12.3937,9.98936
-12.765,9.94163
-11.4843,10.1191
-11.5633,10.0376
-11.6559,9.97774
-12.7018,9.56072
-12.342,9.07245
-11.5754,9.93473
-12.2657,9.85093
-12.224,9.3597
-12.5429,9.47111
-12.2807,9.48913
-12.7423,9.56967
-12.9856,9.58837
-13.9159,9.17354
-13.2414,9.25197
-13.2679,9.46078
-12.0984,10.3401
-13.3162,10.2808
-13.168,10.2234
-13.2642,10.274
-13.2382,9.83936
-13.1643,10.306
-13.1439,9.90159
-13.3906,9.88429
-13.578,9.66971
-13.4397,9.83663
-13.3392,9.45359
-13.3302,9.91609
-13.1276,9.80449
-13.6104,9.39924
-12.6885,9.29282
-13.3719,8.76071
-13.6722,9.03666
-13.793,9.23102
-13.677,10.1134
-14.3078,10.0344
-14.2093,9.46513
-15.0789,10.1519
-14.0963,9.58722
-14.2161,10.1467
-13.7016,9.85997
-14.8899,9.88443
-14.5832,10.0315
-14.1878,9.96826
-14.5169,10.1947
-14.6583,10.4734
-15.2294,10.5901
-14.5736,10.0048
-14.3536,10.0164
-14.3483,9.61246
-14.7852,9.90832
-14.4429,9.98225
-14.7999,9.19372
-14.8055,9.7309
-15.1863,9.93982
-14.5505,10.0195
-15.4228,9.8238
-15.222,10.1638
-15.2891,10.2609
-15.2088,10.3277
-15.1444,10.4535
-15.4563,10.4666
-15.4719,10.7288
-15.2422,10.4398
-15.9626,10.7077
-15.7364,10.2098
-15.8678,10.3833
-15.4174,10.4792
-15.6197,10.4994
-15.4789,10.5287
-15.6981,10.5141
-15.9096,10.5048
-15.6608,10.7146
-15.7231,10.6682
-15.528,10.3367
-15.7706,10.3886
-15.73,10.3932
-15.8117,10.4949
-15.6815,10.9465
-16.2419,10.8892
-16.3048,11.0928
-16.7751,10.8314
-16.697,11.0403
-16.5128,11.245
-16.4963,11.0754
-16.6129,11.0426
-16.6462,10.8259
-16.6392,10.9131
-16.3101,11.3962
-16.2631,11.0619
-16.5579,11.293
-16.495,10.5033
-16.4998,10.8975
-17.304,10.4917
-16.7219,11.0891
-16.9781,11.1657
-17.3981,11.3434
-17.3048,10.663
-16.8991,11.0116
-16.751,11.1003
-16.9404,10.5534
-17.311,11.1314
-17.2894,10.6193
-17.2832,10.4001
-16.9946,10.8565
-16.9744,10.9092
-16.8722,10.4583
-16.4905,10.0062
-17.3807,10.3375
-17.6462,10.7853
-17.5014,10.6615
-17.537,10.794
-17.5552,11.0456
-17.5878,10.8025
-17.813,10.6862
-17.6673,10.6952
-18.0449,10.2526
-17.9341,10.2905
-17.9622,10.4358
-17.7633,11.5343
-18.0817,11.1467
-17.7328,11.5159
-17.5941,11.2946
-17.5158,11.0696
-17.4266,10.6651
-17.754,10.6536
-17.825,10.6887
-17.6362,10.7051
-18.1902,10.7797
-17.8993,10.8674
-17.8746,10.969
-18.5043,10.9138
-18.476,11.2634
-18.3998,11.3832
-18.3344,11.4599
-18.1885,11.6351
-17.4916,11.4583
-17.6185,11.7043
-17.7894,11.6794
-18.116,11.5294
-18.5585,11.0268
-18.6084,10.9134
-18.5053,10.7858
-18.2621,11.0659
-17.9618,10.6907
-17.9714,10.757
-18.1828,10.9815
-18.1255,10.9385
-18.4995,10.6266
-18.4524,10.9132
-18.4665,10.8775
-18.3993,10.9137
-18.8371,10.6762
-18.8123,10.6555
-19.0825,10.8561
-19.0384,10.8862
-18.0971,10.918
-13.7911,10.6946
-9.43943,10.8912
-8.1854,10.455
-7.23354,10.1266
-7.27555,9.9756
-6.85742,9.64468
-6.83087,9.92941
-6.70957,9.57124
-6.9071,9.59745
-6.58306,9.62831
-6.88313,9.86836
-6.60988,9.86269
-7.02199,9.64541
-7.20939,9.31065
-6.8677,9.79379
-7.14135,9.83852
-6.94881,9.54621
-6.82389,9.9895
-7.20322,9.47439
-7.08883,9.69487
-8.08107,9.68644
-7.51919,9.51413
-7.13982,9.29838
-7.33369,9.519
-6.74762,9.56548
-6.98819,9.67499
-7.26526,9.7658
-7.27667,9.93557
-7.64373,9.84554
-7.54846,9.66918
-7.39707,10.0019
-7.55798,9.79338
-7.4261,9.67603
-7.57398,9.56183
-7.61358,9.40071
-7.64713,9.63944
-7.79816,9.87703
-7.96299,9.7147
-7.74609,9.35957
-8.06766,9.22706
-7.93318,9.37459
-8.071,9.14799
-7.96393,9.24803
-8.17811,9.29155
-7.97628,9.18616
-8.36921,9.13489
-8.31232,9.20472
-8.30842,9.0071
-8.34936,9.28741
-8.07631,9.40182
-8.24182,9.51331
-8.30225,9.20466
-8.11837,9.57511
-8.05651,9.55251
-8.96558,9.49613
-8.32666,9.70353
-8.73292,9.42596
-8.53127,8.95081
-9.17332,9.93121
-9.27603,9.954
-9.09194,9.6326
-8.7386,9.69846
-8.97718,9.48796
-9.01698,9.53972
-8.86306,9.82973
-9.22857,9.74855
-9.6925,10.0349
-9.73773,9.80697
-9.21473,9.77065
-9.12888,9.28371
-9.84844,8.89435
-9.17139,9.20014
-10.4214,9.23071
-9.37842,9.04399
-9.76979,9.09274
-9.80965,8.9307
-9.79617,9.20411
-10.1518,9.37389
-10.4257,9.63228
-10.1237,9.4757
-10.7717,9.67093
-10.1228,9.86682
-9.83067,9.89276
-10.3318,9.88491
-10.136,9.89384
-11.1436,9.74362
-10.2092,10.4653
-10.9823,10.2571
-10.9397,10.0764
-10.9806,10.3147
-11.2704,10.0552
-10.2809,10.3286
-10.4542,10.3902
-10.8979,10.5403
-11.5495,9.66424
-10.4764,10.2385
-11.422,9.91301
-10.8766,10.3975
-11.6413,9.9157
-11.0021,10.0458
-11.8623,9.80581
-11.773,10.5505
-11.6845,10.2422
-11.9001,10.1305
-10.7759,9.65198
-11.4988,9.77154
-10.4983,10.0962
-10.9494,9.5394
-12.0163,9.2817
-11.1735,9.57002
-11.7681,9.47222
-11.038,9.65275
-11.1018,10.087
-11.1019,9.96169
-11.5328,9.74166
-11.5417,9.71566
-11.3062,9.72951
-11.1579,9.82126
-11.2004,10.1058
-11.4402,10.0935
-11.1692,10.1214
-12.1216,10.1882
-11.2659,9.66291
-11.7103,9.72507
-11.5699,9.75053
-11.5,10.2127
-12.2189,10.4307
-12.8929,10.7336
-12.9961,9.76231
-13.1517,9.94055
-13.0136,10.1891
-13.146,9.58825
-13.2428,10.3642
-13.2792,9.47853
-13.5971,9.50081
-13.7936,9.46833
-13.5371,9.84076
-13.4437,10.0737
-13.5196,9.91931
-2.00002,17.8044
-13.1829,9.96579
-13.3271,10.2295
-13.6778,9.77374
-13.5611,9.19593
-13.3768,9.12856
-13.0335,9.42059
-13.0564,9.42616
-13.3028,9.05217
-13.0391,9.01737
-13.1449,9.59213
-13.1224,9.38282
-13.0155,9.58372
-12.6817,9.4588
-12.9755,9.15342
-13.1754,9.4038
-13.3213,9.81342
-13.2424,9.54514
-13.6012,9.82129
-13.6352,10.3083
-13.6304,9.60779
-13.2607,10.0323
-13.0213,9.69076
-13.0362,9.53514
-13.6062,9.56662
-13.7662,9.62321
-13.3594,9.75274
-13.4809,9.9581
-13.1636,9.47212
-13.451,9.17126
-13.15,9.95356
-13.3416,9.83208
-13.0493,9.6648
-13.5708,10.0204
-13.614,9.65934
-13.5926,9.52993
-13.3898,9.17961
-13.9568,9.3665
-13.5327,9.20964
-13.7424,9.46676
-13.882,9.88514
-13.7671,9.49597
-13.7688,9.43952
-14.3583,9.67413
-14.3822,9.46227
-14.7866,9.61552
-14.1702,9.0722
-13.9722,9.34193
-14.4579,9.49366
-14.2981,9.22666
-14.9543,9.13789
-14.4711,9.22636
-14.1335,9.24973
-14.5315,9.14507
-14.1686,9.00199
-14.1764,9.33671
-14.59,9.09372
-14.524,9.54825
-14.4771,9.40133
-14.4461,9.48243
-14.8682,9.6219
-14.6402,9.41989
-14.6997,10.0171
-15.161,10.1702
-14.6526,9.96535
-14.377,9.65491
-14.4859,9.67857
-14.2062,9.60134
-14.88,9.71017
-15.2634,9.86936
-15.073,9.67239
-15.2806,10.0846
-15.5999,10.045
-15.3365,10.0937
-15.1428,9.98166
-15.2012,10.3106
-15.2722,10.4481
-15.4881,10.2627
-15.6632,10.0739
-15.5792,9.92325
-15.4467,9.825
-15.9515,9.94326
-15.7796,10.2019
-15.8968,9.92856
-15.8987,9.90406
-16.0508,10.4122
-15.6534,10.1148
-16.8956,10.2893
-16.3835,10.2914
-16.125,10.2261
-16.4791,10.3416
-16.3857,10.2519
-16.4521,10.7608
-16.7692,10.3983
-16.7524,10.3161
-16.7112,10.3861
-16.0593,10.6094
-16.1531,10.5994
-16.3609,10.6544
-16.6971,10.5128
-16.5144,10.6248
-16.5626,10.5959
-16.429,10.55
-16.5104,10.8875
-16.5211,10.6983
-16.665,10.6638
-16.3699,10.3298
-16.471,10.7642
-16.6168,10.7306
-16.4734,10.497
-16.5079,10.5497
-16.9508,10.3945
-17.0781,10.4465
-16.9364,10.6916
-17.0271,10.6452
-17.0691,10.3405
-16.7819,10.4476
-16.6556,10.648
-16.7038,10.653
-16.5727,10.8202
-16.5611,10.9062
-16.7504,11.021
-16.9556,10.8841
-17.132,10.7768
-16.8106,10.7161
-16.9991,10.9479
-16.9684,10.5256
-17.328,10.6054
-17.3044,10.4621
-17.2727,10.3314
-17.1791,10.7121
-17.41,10.6315
-17.2008,10.4689
-17.5355,10.0788
-17.5334,10.2738
-17.5553,10.2902
-17.4694,10.1357
-17.79,10.3175
-17.5364,10.0063
-17.6136,10.0283
-17.9294,9.82627
-17.7784,10.0608
-17.689,10.3936
-17.7216,10.0885
-17.7386,10.2773
-18.1235,10.2802
-17.7077,10.3684
-17.3971,10.0609
-17.5781,10.2415
-18.1543,10.2804
-17.9272,10.2626
-18.4212,9.78375
-18.1476,10.1226
-17.8554,10.0506
-18.1591,10.3512
-17.6681,10.1408
-17.6943,9.76136
-18.0536,9.80152
-17.909,10.3545
-18.0079,9.6082
-17.855,10.5799
-17.7878,9.93668
-18.0713,10.2236
-18.0284,10.2905
-18.4097,9.97804
-17.9447,10.1079
-18.0778,10.2917
-18.1491,9.94295
-18.3492,9.97842
-18.1778,9.88592
-18.5665,9.98765
-17.9132,10.4207
-18.1446,10.2102
-17.9813,9.88948
-18.9664,9.96522
-18.5209,10.3015
-18.7205,10.6708
-18.7023,10.3553
-18.9442,10.6607
-18.6618,10.2124
-18.81,10.5149
-19.079,10.2469
-18.9966,10.5585
-19.5572,9.81646
-18.9513,10.4151
-18.9533,9.89307
-18.4907,10.0076
-18.4023,10.0917
-19.0752,10.2767
-19.2063,10.2118
-18.7763,10.5672
-19.3635,10.0817
-18.5546,10.2071
-18.7247,10.1634
-18.8264,10.5027
-18.9646,10.5022
-18.7039,10.2977
-18.7446,9.61154
-19.0921,10.4824
-18.9481,10.5517
-19.2216,10.1505
-19.1441,10.1729
-18.6339,10.5354
-19.1032,9.82396
-18.9605,10.1214
-18.4852,10.3529
-19.2506,9.85957
-18.9294,10.5205
-18.9291,10.4022
-18.741,10.5662
-19.1476,10.2163
-19.0935,9.86146
-19.1865,10.0275
-19.5022,9.77661
-19.5544,9.80267
-19.3033,9.84656
-19.452,9.99897
-19.5054,10.1613
-19.6543,9.55161
-19.4212,9.79367
-19.8918,10.1203
-19.6439,10.387
-19.5848,10.133
-19.7112,10.5705
-19.9906,9.89775
-19.3213,10.3743
-19.5751,10.4605
-19.8284,10.1053
-19.2777,9.9376
-19.7513,10.0587
-19.8858,9.82036
-20.2917,9.79017
-20.176,9.90545
-19.8571,9.88197
-20.3198,9.95844
-19.908,10.042
-19.9216,9.74369
-19.9306,10.2355
-19.8969,10.506
-19.6752,10.3148
-20.0082,10.1515
-20.132,10.4592
-20.2337,10.5559
-19.8382,10.4752
-20.1329,9.60234
-19.6813,10.1824
-20.8964,9.88063
-19.8042,10.072
-19.6574,9.74671
-19.9399,10.1606
-20.1711,10.1905
-20.4066,10.3691
-20.5042,10.0895
-20.5306,9.93514
-20.3279,10.8641
-20.3076,10.2444
-20.1918,10.2943
-20.9726,10.6761
-20.6809,10.2039
-20.686,10.9041
-20.4409,10.7003
-20.2076,10.5671
-20.3252,10.4594
-20.7472,10.5151
-20.5605,10.5102
-20.9637,10.5565
-20.6566,10.643
-20.7924,10.4619
-20.8466,10.35
-21.212,10.8549
-21.1573,10.4465
-20.9905,10.1331
-21.1314,10.3257
-21.0316,10.3639
-21.324,10.0526
-20.7551,10.4209
-20.9801,9.8365
-21.0327,10.1819
-21.1435,10.4535
-21.3799,9.96886
-21.6046,9.84216
-21.3757,10.2858
-21.2455,10.3413
-21.6019,9.98697
-21.6838,10.2287
-21.058,10.3894
-21.5804,10.3468
-21.763,10.1842
-21.2421,10.3681
-21.2634,10.5014
-21.0809,10.1541
-21.4521,10.2569
-21.0864,10.5322
-21.5167,9.87366
-21.4422,10.0376
-20.9034,10.0855
-21.9123,10.283
-21.7188,10.3482
-21.1685,10.4683
-21.2982,10.4498
-22.0359,11.1219
-21.6358,10.3137
-21.5061,10.4015
-21.6273,10.5072
-21.5211,10.7433
-21.5811,10.5429
-21.783,10.9002
-21.1817,10.8284
-21.3704,10.6086
-21.6535,10.752
-22.2197,10.4678
-21.7771,10.6661
-22.0067,11.1287
-21.306,10.379
-22.1052,10.4214
-21.6488,11.1634
-21.6893,10.4304
-21.4764,10.2937
-22.1148,10.5049
-22.1155,10.6684
-22.2988,10.3854
-22.3338,10.763
-22.0305,10.5293
-22.6087,10.9661
-22.2985,10.4282
-22.4172,10.3953
-22.491,10.5871
-23.0131,10.3125
-22.8695,10.6093
-22.9924,10.4917
-22.2462,10.6363
-22.3915,10.6232
-22.4904,10.6403
-22.7287,10.6745
-22.6319,10.9176
-23.2386,10.7393
-22.9404,10.6959
-22.7202,10.3803
-22.5213,10.5289
-22.5288,10.4294
-22.7342,10.3724
-22.7374,10.4091
-22.247,10.6469
-22.2246,9.95143
-22.4069,10.4638
-22.7212,10.585
-22.9465,10.4764
-22.7568,10.4983
-22.8626,10.3965
-22.6745,10.3021
-22.4904,10.7543
-22.6786,10.7159
-22.2906,10.7406
-22.5251,10.2863
-22.5601,10.4812
-22.5792,10.0974
-22.1807,10.83
-22.4511,10.7084
-22.5464,10.6564
-23.2219,10.5638
-22.4845,10.5221
-23.0484,10.2357
-23.0757,9.93817
-22.6237,10.2968
-22.5778,10.4735
-22.0847,10.1544
-20.878,9.80753
-16.9163,9.77843
-13.9679,8.78489
-11.5112,8.24966
-9.71529,8.26046
-8.95888,7.71961
-8.80334,7.69606
-9.19567,7.72057
-9.86097,7.60383
-9.38694,7.35044
-9.68492,7.67059
-9.55879,7.74705
-9.64261,7.37451
-9.97139,7.90152
-9.60629,7.67891
-9.55284,7.37005
-9.94737,7.40256
-9.87728,7.63804
-10.4314,7.75211
-10.65,7.40869
-10.8044,7.47931
-10.6957,8.39076
-10.1801,8.03301
-10.5316,8.1749
-11.095,8.35573
-11.0304,8.09851
-10.5066,7.9564
-11.158,8.00577
-10.8859,7.60897
-10.7825,7.69544
-10.8399,7.71094
-10.2036,7.91314
-10.7776,7.68843
-10.6796,7.88971
-11.284,8.05188
-11.3959,7.58933
-10.828,7.97353
-11.0547,8.12072
-11.3155,7.91685
-11.4672,8.64663
-11.2554,7.96739
-11.0701,8.10394
-12.0451,8.35348
-11.7212,8.31171
-11.7982,8.28135
-11.9024,8.09888
-11.588,8.0529
-11.3568,8.18824
-11.8483,8.55322
